Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
23.25,11.25,4.1,221.25,11.0,37.887566,21.1,23.9
22.5,12.5,3.6,0.0,11.0,36.071907,21.1,23.9
21.75,13.75,3.1,0.0,11.0,34.971188,21.1,23.9
21.0,15.0,2.6,0.0,11.0,34.02694,21.1,23.9
20.5,15.5,2.2,0.0,5.5,34.28901,12.8,40.0
20.0,16.0,1.8,0.0,5.5,34.024593,12.8,40.0
19.5,16.5,1.4,0.0,5.5,33.618385,12.8,40.0
19.0,17.0,1.0,0.0,5.5,32.0035,12.8,40.0
18.75,18.0,1.0,0.0,1.1,30.858494,12.8,40.0
18.5,19.0,1.0,0.0,1.1,29.906189,12.8,40.0
18.25,20.0,1.0,0.0,1.1,28.85659,12.8,40.0
18.0,21.0,1.0,0.0,1.1,28.300945,12.8,40.0
17.25,22.25,1.525,0.0,1.1,27.271208,12.8,40.0
16.5,23.5,2.05,0.0,1.1,26.445208,12.8,40.0
15.75,24.75,2.575,0.0,1.1,25.75573,12.8,40.0
15.0,26.0,3.1,0.0,1.1,25.11899,12.8,40.0
14.25,27.25,3.1,0.0,0.0,24.48337,12.8,40.0
13.5,28.5,3.1,0.0,0.0,23.87153,12.8,40.0
12.75,29.75,3.1,0.0,0.0,23.45095,12.8,40.0
12.0,31.0,3.1,0.0,0.0,22.77829,12.8,40.0
11.75,32.25,3.225,0.0,0.0,22.357754,12.8,40.0
11.5,33.5,3.35,0.0,0.0,21.988335,12.8,40.0
11.25,34.75,3.475,0.0,0.0,21.627396,12.8,40.0
11.0,36.0,3.6,0.0,0.0,21.291311,12.8,40.0
11.0,36.0,3.475,0.0,0.0,20.989351,12.8,40.0
11.0,36.0,3.35,0.0,0.0,20.717144,12.8,40.0
11.0,36.0,3.225,0.0,0.0,20.46722,12.8,40.0
11.0,36.0,3.1,0.0,0.0,20.237064,12.8,40.0
11.0,36.0,3.225,0.0,0.0,20.252243,12.8,40.0
11.0,36.0,3.35,0.0,0.0,20.239439,12.8,40.0
11.0,36.0,3.475,0.0,0.0,20.159304,12.8,40.0
11.0,36.0,3.6,0.0,0.0,20.05963,12.8,40.0
10.75,36.75,3.35,0.0,0.0,19.959675,12.8,40.0
10.5,37.5,3.1,0.0,0.0,19.861137,12.8,40.0
10.25,38.25,2.85,0.0,0.0,19.762962,12.8,40.0
10.0,39.0,2.6,0.0,0.0,19.665127,12.8,40.0
10.0,39.0,2.725,0.0,0.0,19.572899,12.8,40.0
10.0,39.0,2.85,0.0,0.0,19.486225,12.8,40.0
10.0,39.0,2.975,0.0,0.0,19.403395,12.8,40.0
10.0,39.0,3.1,0.0,0.0,19.323662,12.8,40.0
10.25,38.25,3.1,0.0,0.0,19.255062,12.8,40.0
10.5,37.5,3.1,0.0,0.0,19.196833,12.8,40.0
10.75,36.75,3.1,0.0,0.0,19.146193,12.8,40.0
11.0,36.0,3.1,0.0,0.0,19.101896,12.8,40.0
10.5,37.25,2.975,0.0,0.0,19.043404,12.8,40.0
10.0,38.5,2.85,0.0,0.0,18.9722,12.8,40.0
9.5,39.75,2.725,0.0,0.0,18.893234,12.8,40.0
9.0,41.0,2.6,0.0,0.0,18.806658,12.8,40.0
9.0,41.0,2.475,0.0,0.0,18.731594,12.8,40.0
9.0,41.0,2.35,0.0,0.0,18.666866,12.8,40.0
9.0,41.0,2.225,0.0,0.0,18.607143,12.8,40.0
9.0,41.0,2.1,0.0,0.0,18.550468,12.8,40.0
9.25,40.5,2.225,0.0,0.0,18.503569,12.8,40.0
9.5,40.0,2.35,0.0,0.0,18.466074,12.8,40.0
9.75,39.5,2.475,0.0,0.0,18.435583,12.8,40.0
10.0,39.0,2.6,269.5,0.0,18.435232,12.8,40.0
11.0,36.75,2.725,404.25,0.0,19.89236,21.1,23.9
12.0,34.5,2.85,539.0,0.0,20.969599,21.1,23.9
13.0,32.25,2.975,587.0,0.0,21.098675,21.1,23.9
14.0,30.0,3.1,635.0,0.0,21.099987,21.1,23.9
15.0,28.25,3.1,683.0,0.0,21.099997,21.1,23.9
16.0,26.5,3.1,731.0,0.0,21.099998,21.1,23.9
17.0,24.75,3.1,773.75,0.0,21.1,21.1,23.9
18.0,23.0,3.1,816.5,0.0,21.231256,21.1,23.9
18.75,21.75,3.35,859.25,0.0,21.51662,21.1,23.9
19.5,20.5,3.6,902.0,0.0,21.89505,21.1,23.9
20.25,19.25,3.85,892.0,0.0,22.274782,21.1,23.9
21.0,18.0,4.1,882.0,0.0,22.701422,21.1,23.9
21.75,17.25,3.45,872.0,0.0,23.222157,21.1,23.9
22.5,16.5,2.8,862.0,0.0,23.663155,21.1,23.9
23.25,15.75,2.15,888.5,0.0,24.119173,21.1,23.9
24.0,15.0,1.5,915.0,0.0,24.563194,21.1,23.9
24.5,14.0,1.25,941.5,0.0,24.997448,21.1,23.9
25.0,13.0,1.0,968.0,0.0,25.448595,21.1,23.9
25.5,12.0,0.75,970.75,0.0,25.888866,21.1,23.9
26.0,11.0,0.5,973.5,0.0,26.331491,21.1,23.9
26.25,10.5,1.025,976.25,0.0,26.768906,21.1,23.9
26.5,10.0,1.55,979.0,0.0,27.254799,21.1,23.9
26.75,9.5,2.075,976.0,0.0,27.819946,21.1,23.9
27.0,9.0,2.6,973.0,0.0,28.415522,21.1,23.9
27.25,8.75,2.325,970.0,0.0,29.18228,12.8,32.2
27.5,8.5,2.05,967.0,0.0,29.930618,12.8,32.2
27.75,8.25,1.775,959.25,0.0,30.69865,12.8,32.2
28.0,8.0,1.5,951.5,0.0,31.477112,12.8,32.2
28.0,8.0,1.5,943.75,0.0,32.25467,12.8,32.2
28.0,8.0,1.5,936.0,0.0,33.032845,12.8,32.2
28.0,8.0,1.5,934.0,0.0,33.816547,12.8,32.2
28.0,8.0,1.5,932.0,0.0,34.602802,12.8,32.2
28.0,8.25,1.9,930.0,0.0,35.377144,12.8,32.2
28.0,8.5,2.3,928.0,0.0,36.134563,12.8,32.2
28.0,8.75,2.7,895.25,0.0,36.806065,12.8,32.2
28.0,9.0,3.1,862.5,0.0,37.398254,12.8,32.2
27.75,9.0,2.975,829.75,0.0,37.9469,12.8,32.2
27.5,9.0,2.85,797.0,0.0,38.395863,12.8,32.2
27.25,9.0,2.725,597.75,0.0,38.220375,12.8,32.2
27.0,9.0,2.6,398.5,0.0,37.49795,12.8,32.2
26.25,10.0,2.6,199.25,0.0,36.30613,12.8,32.2
25.5,11.0,2.6,0.0,0.0,34.882828,12.8,32.2
24.75,12.0,2.6,0.0,0.0,33.90599,12.8,32.2
24.0,13.0,2.6,0.0,0.0,33.121025,12.8,32.2
23.5,14.25,2.725,0.0,0.0,32.35232,12.8,32.2
23.0,15.5,2.85,0.0,0.0,31.87564,12.8,32.2
22.5,16.75,2.975,0.0,0.0,31.280228,12.8,32.2
22.0,18.0,3.1,0.0,0.0,30.838064,12.8,32.2
21.375,19.0,2.975,0.0,0.0,30.403196,12.8,32.2
20.75,20.0,2.85,0.0,0.0,30.002502,12.8,32.2
20.125,21.0,2.725,0.0,0.0,29.622992,12.8,32.2
19.5,22.0,2.6,0.0,0.0,29.26268,12.8,32.2
18.875,23.25,2.475,0.0,0.0,28.206827,12.8,32.2
18.25,24.5,2.35,0.0,0.0,27.168413,12.8,32.2
17.625,25.75,2.225,0.0,0.0,26.597124,12.8,32.2
17.0,27.0,2.1,0.0,0.0,25.82128,12.8,32.2
16.75,28.0,2.225,0.0,0.0,25.443794,12.8,32.2
16.5,29.0,2.35,0.0,0.0,24.82713,12.8,32.2
16.25,30.0,2.475,0.0,0.0,24.421434,12.8,32.2
16.0,31.0,2.6,0.0,0.0,24.040028,12.8,32.2
15.5,31.25,2.325,0.0,0.0,23.684902,12.8,32.2
15.0,31.5,2.05,0.0,0.0,23.35303,12.8,32.2
14.5,31.75,1.775,0.0,0.0,23.042255,12.8,32.2
14.0,32.0,1.5,0.0,0.0,22.750027,12.8,32.2
13.75,32.75,1.775,0.0,0.0,22.477077,12.8,32.2
13.5,33.5,2.05,0.0,0.0,22.221575,12.8,32.2
13.25,34.25,2.325,0.0,0.0,21.980562,12.8,32.2
13.0,35.0,2.6,0.0,0.0,21.752172,12.8,32.2
13.0,35.0,2.85,0.0,0.0,21.542915,12.8,40.0
13.0,35.0,3.1,0.0,0.0,21.358425,12.8,40.0
13.0,35.0,3.35,0.0,0.0,21.190025,12.8,40.0
13.0,35.0,3.6,0.0,0.0,21.050121,12.8,40.0
12.75,35.5,3.35,0.0,0.0,20.915081,12.8,40.0
12.5,36.0,3.1,0.0,0.0,20.779476,12.8,40.0
12.25,36.5,2.85,0.0,0.0,20.646421,12.8,40.0
12.0,37.0,2.6,0.0,0.0,20.517797,12.8,40.0
12.25,36.5,2.725,0.0,0.0,20.405155,12.8,40.0
12.5,36.0,2.85,0.0,0.0,20.307457,12.8,40.0
12.75,35.5,2.975,0.0,0.0,20.220707,12.8,40.0
13.0,35.0,3.1,0.0,0.0,20.143135,12.8,40.0
13.0,34.25,2.975,0.0,0.0,20.06818,12.8,40.0
13.0,33.5,2.85,0.0,0.0,19.995394,12.8,40.0
13.0,32.75,2.725,0.0,0.0,19.926256,12.8,40.0
13.0,32.0,2.6,0.0,0.0,19.861034,12.8,40.0
12.75,32.5,2.6,0.0,0.0,19.79178,12.8,40.0
12.5,33.0,2.6,0.0,0.0,19.719017,12.8,40.0
12.25,33.5,2.6,0.0,0.0,19.645191,12.8,40.0
12.0,34.0,2.6,0.0,0.0,19.571104,12.8,40.0
12.5,33.0,2.6,0.0,0.0,19.520164,12.8,40.0
13.0,32.0,2.6,0.0,0.0,19.490158,12.8,40.0
13.5,31.0,2.6,0.0,0.0,19.473373,12.8,40.0
14.0,30.0,2.6,0.0,0.0,19.46637,12.8,40.0
14.0,30.0,2.725,0.0,0.0,19.452423,12.8,40.0
14.0,30.0,2.85,0.0,0.0,19.432577,12.8,40.0
14.0,30.0,2.975,0.0,0.0,19.411465,12.8,40.0
14.0,30.0,3.1,241.5,0.0,19.419712,12.8,40.0
15.0,28.25,3.1,362.25,0.0,20.783842,21.1,23.9
16.0,26.5,3.1,483.0,0.0,21.092316,21.1,23.9
17.0,24.75,3.1,560.0,0.0,21.099974,21.1,23.9
18.0,23.0,3.1,637.0,0.0,21.100018,21.1,23.9
18.75,21.75,2.975,714.0,0.0,21.1,21.1,23.9
19.5,20.5,2.85,791.0,0.0,21.395544,21.1,23.9
20.25,19.25,2.725,810.0,0.0,21.737888,21.1,23.9
21.0,18.0,2.6,829.0,0.0,22.10255,21.1,23.9
21.5,17.5,2.6,848.0,0.0,22.480373,21.1,23.9
22.0,17.0,2.6,867.0,0.0,22.948217,21.1,23.9
22.5,16.5,2.6,824.5,0.0,23.32421,21.1,23.9
23.0,16.0,2.6,782.0,0.0,23.838545,21.1,23.9
23.5,15.5,2.475,739.5,0.0,24.310883,21.1,23.9
24.0,15.0,2.35,697.0,0.0,24.799988,21.1,23.9
24.5,14.5,2.225,555.5,0.0,25.227306,21.1,23.9
25.0,14.0,2.1,414.0,0.0,25.61231,21.1,23.9
25.25,13.0,2.35,272.5,0.0,25.94386,21.1,23.9
25.5,12.0,2.6,131.0,0.0,26.190117,21.1,23.9
25.75,11.0,2.85,235.75,0.0,26.462757,21.1,23.9
26.0,10.0,3.1,340.5,0.0,26.87511,21.1,23.9
26.0,10.25,3.1,445.25,0.0,27.238789,21.1,23.9
26.0,10.5,3.1,550.0,0.0,27.648926,21.1,23.9
26.0,10.75,3.1,415.5,0.0,28.0114,21.1,23.9
26.0,11.0,3.1,281.0,0.0,28.255468,21.1,23.9
26.25,11.0,3.6,146.5,0.0,28.375362,12.8,32.2
26.5,11.0,4.1,12.0,0.0,28.362465,12.8,32.2
26.75,11.0,4.6,10.5,0.0,28.371513,12.8,32.2
27.0,11.0,5.1,9.0,0.0,28.42148,12.8,32.2
26.75,11.5,4.85,7.5,0.0,28.466722,12.8,32.2
26.5,12.0,4.6,6.0,0.0,28.500118,12.8,32.2
26.25,12.5,4.35,23.0,0.0,28.549911,12.8,32.2
26.0,13.0,4.1,40.0,0.0,28.66754,12.8,32.2
25.75,14.5,3.725,57.0,0.0,28.807001,12.8,32.2
25.5,16.0,3.35,74.0,0.0,28.954481,12.8,32.2
25.25,17.5,2.975,172.5,0.0,29.294144,12.8,32.2
25.0,19.0,2.6,271.0,0.0,29.914661,12.8,32.2
24.25,23.75,2.325,369.5,0.0,30.702572,12.8,32.2
23.5,28.5,2.05,468.0,0.0,31.609324,12.8,32.2
22.75,33.25,1.775,351.0,0.0,31.820923,12.8,32.2
22.0,38.0,1.5,234.0,0.0,31.735758,12.8,32.2
21.25,42.5,2.4,117.0,0.0,31.105505,12.8,32.2
20.5,47.0,3.3,0.0,0.0,30.250559,12.8,32.2
19.75,51.5,4.2,0.0,0.0,29.545168,12.8,32.2
19.0,56.0,5.1,0.0,0.0,28.61995,12.8,32.2
18.5,61.25,5.25,0.0,0.0,27.636677,12.8,32.2
18.0,66.5,5.4,0.0,0.0,27.036654,12.8,32.2
17.5,71.75,5.55,0.0,0.0,26.219166,12.8,32.2
17.0,77.0,5.7,0.0,0.0,25.62295,12.8,32.2
17.0,75.75,5.7,0.0,0.0,25.266312,12.8,32.2
17.0,74.5,5.7,0.0,0.0,24.681757,12.8,32.2
17.0,73.25,5.7,0.0,0.0,24.298628,12.8,32.2
17.0,72.0,5.7,0.0,0.0,23.947603,12.8,32.2
17.25,71.0,5.425,0.0,0.0,23.650743,12.8,32.2
17.5,70.0,5.15,0.0,0.0,23.40264,12.8,32.2
17.75,69.0,4.875,0.0,0.0,23.19477,12.8,32.2
18.0,68.0,4.6,0.0,0.0,23.018032,12.8,32.2
18.0,68.0,4.875,0.0,0.0,22.847378,12.8,32.2
18.0,68.0,5.15,0.0,0.0,22.681757,12.8,32.2
18.0,68.0,5.425,0.0,0.0,22.5268,12.8,32.2
18.0,68.0,5.7,0.0,0.0,22.384176,12.8,32.2
17.75,68.5,5.525,0.0,0.0,22.236822,12.8,32.2
17.5,69.0,5.35,0.0,0.0,22.08461,12.8,32.2
17.25,69.5,5.175,0.0,0.0,21.932695,12.8,32.2
17.0,70.0,5.0,0.0,0.0,21.783361,12.8,32.2
16.875,69.75,5.05,0.0,0.0,21.64437,12.8,32.2
16.75,69.5,5.1,0.0,0.0,21.514513,12.8,32.2
16.625,69.25,5.15,0.0,0.0,21.390432,12.8,32.2
16.5,69.0,5.2,0.0,0.0,21.270506,12.8,32.2
16.475,69.0,5.275,0.0,0.0,21.012695,12.8,40.0
16.45,69.0,5.35,0.0,0.0,20.76314,12.8,40.0
16.425,69.0,5.425,0.0,0.0,20.614027,12.8,40.0
16.4,69.0,5.5,0.0,0.0,20.5038,12.8,40.0
16.15,71.0,5.2,0.0,0.0,20.384476,12.8,40.0
15.9,73.0,4.9,0.0,0.0,20.25735,12.8,40.0
15.65,75.0,4.6,0.0,0.0,20.131222,12.8,40.0
15.4,77.0,4.3,0.0,0.0,20.008549,12.8,40.0
15.525,75.5,4.6,0.0,0.0,19.90625,12.8,40.0
15.65,74.0,4.9,0.0,0.0,19.821297,12.8,40.0
15.775,72.5,5.2,0.0,0.0,19.747412,12.8,40.0
15.9,71.0,5.5,0.0,0.0,19.682018,12.8,40.0
15.9,71.0,5.4,0.0,0.0,19.61918,12.8,40.0
15.9,71.0,5.3,0.0,0.0,19.558691,12.8,40.0
15.9,71.0,5.2,0.0,0.0,19.501822,12.8,40.0
15.9,71.0,5.1,0.0,0.0,19.448843,12.8,40.0
15.775,71.5,5.075,0.0,0.0,19.392548,12.8,40.0
15.65,72.0,5.05,0.0,0.0,19.33326,12.8,40.0
15.525,72.5,5.025,0.0,0.0,19.27355,12.8,40.0
15.4,73.0,5.0,0.0,0.0,19.21385,12.8,40.0
15.625,72.0,4.95,0.0,0.0,19.174284,12.8,40.0
15.85,71.0,4.9,0.0,0.0,19.151861,12.8,40.0
16.075,70.0,4.85,0.0,0.0,19.139753,12.8,40.0
16.3,69.0,4.8,0.0,0.0,19.135288,12.8,40.0
16.3,68.75,4.825,0.0,0.0,19.124485,12.8,40.0
16.3,68.5,4.85,0.0,0.0,19.108883,12.8,40.0
16.3,68.25,4.875,0.0,0.0,19.092596,12.8,40.0
16.3,68.0,4.9,0.0,0.0,19.09425,12.8,40.0
16.8,66.0,4.825,0.0,0.0,20.540136,21.1,23.9
17.3,64.0,4.75,0.0,0.0,21.029354,21.1,23.9
17.8,62.0,4.675,8.25,0.0,21.099081,21.1,23.9
18.3,60.0,4.6,16.5,0.0,21.10005,21.1,23.9
18.925,57.25,4.675,24.75,11.0,21.702482,21.1,23.9
19.55,54.5,4.75,33.0,11.0,22.315935,21.1,23.9
20.175,51.75,4.825,33.5,11.0,22.926489,21.1,23.9
20.8,49.0,4.9,34.0,11.0,23.51746,21.1,23.9
21.05,48.25,4.925,34.5,11.0,24.287556,21.1,23.9
21.3,47.5,4.95,35.0,11.0,24.952236,21.1,23.9
21.55,46.75,4.975,27.75,11.0,25.373638,21.1,23.9
21.8,46.0,5.0,20.5,11.0,25.920227,21.1,23.9
22.025,45.0,5.175,13.25,11.0,26.344053,21.1,23.9
22.25,44.0,5.35,6.0,11.0,26.758799,21.1,23.9
22.475,43.0,5.525,4.5,11.0,27.119486,21.1,23.9
22.7,42.0,5.7,3.0,11.0,27.442808,21.1,23.9
22.95,40.5,5.525,1.5,8.8,27.673477,21.1,23.9
23.2,39.0,5.35,0.0,8.8,27.893433,21.1,23.9
23.45,37.5,5.175,0.0,8.8,28.117329,21.1,23.9
23.7,36.0,5.0,0.0,8.8,28.328167,21.1,23.9
23.95,35.75,4.65,0.0,4.4,28.413498,21.1,23.9
24.2,35.5,4.3,0.0,4.4,28.521244,21.1,23.9
24.45,35.25,3.95,0.0,4.4,28.662584,21.1,23.9
24.7,35.0,3.6,0.0,4.4,28.811413,21.1,23.9
24.825,35.0,3.675,0.0,8.8,29.054184,21.1,23.9
24.95,35.0,3.75,0.0,8.8,29.265911,21.1,23.9
25.075,35.0,3.825,0.0,8.8,29.439646,21.1,23.9
25.2,35.0,3.9,0.0,8.8,29.598793,21.1,23.9
24.8,36.75,3.95,0.0,11.0,29.716322,21.1,23.9
24.4,38.5,4.0,0.0,11.0,29.7987,21.1,23.9
24.0,40.25,4.05,18.5,11.0,29.924995,21.1,23.9
23.6,42.0,4.1,37.0,11.0,30.073847,21.1,23.9
23.225,44.5,3.8,55.5,11.0,30.19754,21.1,23.9
22.85,47.0,3.5,74.0,11.0,30.38174,21.1,23.9
22.475,49.5,3.2,184.0,11.0,30.774754,21.1,23.9
22.1,52.0,2.9,294.0,11.0,31.498045,21.1,23.9
21.6,57.0,2.8,404.0,11.0,32.304787,21.1,23.9
21.1,62.0,2.7,514.0,11.0,33.15857,21.1,23.9
20.6,67.0,2.6,385.5,11.0,33.369473,21.1,23.9
20.1,72.0,2.5,257.0,11.0,32.95568,21.1,23.9
19.725,75.5,2.725,128.5,11.0,32.26003,21.1,23.9
19.35,79.0,2.95,0.0,11.0,31.20117,21.1,23.9
18.975,82.5,3.175,0.0,11.0,28.238358,21.1,23.9
18.6,86.0,3.4,0.0,11.0,26.971596,21.1,23.9
18.35,89.5,3.575,0.0,5.5,27.195715,12.8,40.0
18.1,93.0,3.75,0.0,5.5,27.365847,12.8,40.0
17.85,96.5,3.925,0.0,5.5,27.085588,12.8,40.0
17.6,100.0,4.1,0.0,5.5,26.718248,12.8,40.0
17.575,99.5,3.925,0.0,1.1,26.170593,12.8,40.0
17.55,99.0,3.75,0.0,1.1,25.72152,12.8,40.0
17.525,98.5,3.575,0.0,1.1,25.31884,12.8,40.0
17.5,98.0,3.4,0.0,1.1,24.960855,12.8,40.0
17.625,97.0,3.35,0.0,1.1,24.46122,12.8,40.0
17.75,96.0,3.3,0.0,1.1,24.025896,12.8,40.0
17.875,95.0,3.25,0.0,1.1,23.725847,12.8,40.0
18.0,94.0,3.2,0.0,1.1,23.464127,12.8,40.0
18.0,94.0,3.175,0.0,0.0,23.155342,12.8,40.0
18.0,94.0,3.15,0.0,0.0,22.853163,12.8,40.0
18.0,94.0,3.125,0.0,0.0,22.598465,12.8,40.0
18.0,94.0,3.1,0.0,0.0,22.369852,12.8,40.0
18.0,94.0,3.1,0.0,0.0,22.167538,12.8,40.0
18.0,94.0,3.1,0.0,0.0,21.985195,12.8,40.0
18.0,94.0,3.1,0.0,0.0,21.817835,12.8,40.0
18.0,94.0,3.1,0.0,0.0,21.663376,12.8,40.0
18.0,92.5,2.975,0.0,0.0,21.522738,12.8,40.0
18.0,91.0,2.85,0.0,0.0,21.394857,12.8,40.0
18.0,89.5,2.725,0.0,0.0,21.29165,12.8,40.0
18.0,88.0,2.6,0.0,0.0,21.197294,12.8,40.0
18.0,88.0,2.6,0.0,0.0,21.105164,12.8,40.0
18.0,88.0,2.6,0.0,0.0,21.016724,12.8,40.0
18.0,88.0,2.6,0.0,0.0,20.933443,12.8,40.0
18.0,88.0,2.6,0.0,0.0,20.855335,12.8,40.0
17.75,91.0,2.325,0.0,0.0,20.76778,12.8,40.0
17.5,94.0,2.05,0.0,0.0,20.67288,12.8,40.0
17.25,97.0,1.775,0.0,0.0,20.57545,12.8,40.0
17.0,100.0,1.5,0.0,0.0,20.446749,12.8,40.0
17.0,98.5,2.025,0.0,0.0,20.363556,12.8,40.0
17.0,97.0,2.55,0.0,0.0,20.29759,12.8,40.0
17.0,95.5,3.075,0.0,0.0,20.231613,12.8,40.0
17.0,94.0,3.6,0.0,0.0,20.166044,12.8,40.0
17.0,95.5,3.6,0.0,0.0,20.105204,12.8,40.0
17.0,97.0,3.6,0.0,0.0,20.049511,12.8,40.0
17.0,98.5,3.6,0.0,0.0,19.997753,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.949385,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.881441,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.81884,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.767172,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.722052,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.680584,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.64211,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.606495,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.592981,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.579618,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.561289,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.541466,12.8,40.0
17.0,100.0,3.6,0.0,0.0,19.527998,12.8,40.0
17.0,100.0,3.475,0.0,0.0,20.808462,21.1,23.9
17.0,100.0,3.35,0.0,0.0,21.095932,21.1,23.9
17.0,100.0,3.225,0.0,0.0,21.099964,21.1,23.9
17.0,100.0,3.1,0.0,0.0,21.099977,21.1,23.9
17.5,97.0,3.475,0.0,11.0,21.492805,21.1,23.9
18.0,94.0,3.85,0.0,11.0,21.989702,21.1,23.9
18.5,91.0,4.225,0.0,11.0,22.419046,21.1,23.9
19.0,88.0,4.6,0.0,11.0,22.95928,21.1,23.9
19.0,88.0,4.725,0.0,11.0,23.556,21.1,23.9
19.0,88.0,4.85,0.0,11.0,23.863018,21.1,23.9
19.0,88.0,4.975,0.0,11.0,23.896915,21.1,23.9
19.0,88.0,5.1,0.0,11.0,23.899067,21.1,23.9
19.0,86.75,5.625,0.0,11.0,23.898964,21.1,23.9
19.0,85.5,6.15,0.0,11.0,23.899141,21.1,23.9
19.0,84.25,6.675,0.0,11.0,23.89915,21.1,23.9
19.0,83.0,7.2,0.0,11.0,23.899143,21.1,23.9
19.25,81.75,6.675,0.0,8.8,24.5333,21.1,23.9
19.5,80.5,6.15,0.0,8.8,25.049534,21.1,23.9
19.75,79.25,5.625,0.0,8.8,25.404675,21.1,23.9
20.0,78.0,5.1,0.0,8.8,25.833494,21.1,23.9
20.5,75.75,4.475,0.0,4.4,25.995361,21.1,23.9
21.0,73.5,3.85,0.0,4.4,26.13932,21.1,23.9
21.5,71.25,3.225,0.0,4.4,26.345182,21.1,23.9
22.0,69.0,2.6,0.0,4.4,26.575832,21.1,23.9
22.0,69.0,2.325,0.0,8.8,26.852186,21.1,23.9
22.0,69.0,2.05,0.0,8.8,27.148035,21.1,23.9
22.0,69.0,1.775,0.0,8.8,27.360426,21.1,23.9
22.0,69.0,1.5,0.0,8.8,27.352905,21.1,23.9
21.5,73.75,1.9,0.0,11.0,27.52426,21.1,23.9
21.0,78.5,2.3,0.0,11.0,27.675371,21.1,23.9
20.5,83.25,2.7,0.0,11.0,27.750917,21.1,23.9
20.0,88.0,3.1,0.0,11.0,27.794971,21.1,23.9
19.5,91.0,2.975,0.0,11.0,27.789557,21.1,23.9
19.0,94.0,2.85,0.0,11.0,26.04955,21.1,23.9
18.5,97.0,2.725,76.5,11.0,25.687798,21.1,23.9
18.0,100.0,2.6,153.0,11.0,25.7038,21.1,23.9
17.75,100.0,2.725,229.5,11.0,25.909616,21.1,23.9
17.5,100.0,2.85,306.0,11.0,26.310518,21.1,23.9
17.25,100.0,2.975,229.5,11.0,26.29513,21.1,23.9
17.0,100.0,3.1,153.0,11.0,25.909735,21.1,23.9
17.0,100.0,2.7,76.5,11.0,25.292383,21.1,23.9
17.0,100.0,2.3,0.0,11.0,24.41737,21.1,23.9
17.0,100.0,1.9,0.0,11.0,24.044983,21.1,23.9
17.0,100.0,1.5,0.0,11.0,23.906225,21.1,23.9
17.0,100.0,1.775,0.0,5.5,24.31279,12.8,40.0
17.0,100.0,2.05,0.0,5.5,24.518822,12.8,40.0
17.0,100.0,2.325,0.0,5.5,24.441263,12.8,40.0
17.0,100.0,2.6,0.0,5.5,24.283068,12.8,40.0
17.0,100.0,2.325,0.0,1.1,23.953583,12.8,40.0
17.0,100.0,2.05,0.0,1.1,23.54393,12.8,40.0
17.0,100.0,1.775,0.0,1.1,23.246065,12.8,40.0
17.0,100.0,1.5,0.0,1.1,23.030489,12.8,40.0
17.0,100.0,1.775,0.0,1.1,22.701302,12.8,40.0
17.0,100.0,2.05,0.0,1.1,22.293764,12.8,40.0
17.0,100.0,2.325,0.0,1.1,22.058588,12.8,40.0
17.0,100.0,2.6,0.0,1.1,21.9179,12.8,40.0
17.0,100.0,2.325,0.0,0.0,21.724442,12.8,40.0
17.0,100.0,2.05,0.0,0.0,21.527203,12.8,40.0
17.0,100.0,1.775,0.0,0.0,21.353943,12.8,40.0
17.0,100.0,1.5,0.0,0.0,21.20143,12.8,40.0
17.0,100.0,2.025,0.0,0.0,21.023623,12.8,40.0
17.0,100.0,2.55,0.0,0.0,20.861357,12.8,40.0
17.0,100.0,3.075,0.0,0.0,20.723722,12.8,40.0
17.0,100.0,3.6,0.0,0.0,20.602745,12.8,40.0
17.0,100.0,3.225,0.0,0.0,20.494625,12.8,40.0
17.0,100.0,2.85,0.0,0.0,20.397022,12.8,40.0
17.0,100.0,2.475,0.0,0.0,20.308363,12.8,40.0
17.0,100.0,2.1,0.0,0.0,20.255337,12.8,40.0
17.0,100.0,1.825,0.0,0.0,20.205688,12.8,40.0
17.0,100.0,1.55,0.0,0.0,20.151876,12.8,40.0
17.0,100.0,1.275,0.0,0.0,20.098427,12.8,40.0
17.0,100.0,1.0,0.0,0.0,20.04815,12.8,40.0
17.0,100.0,1.0,0.0,0.0,20.000574,12.8,40.0
17.0,100.0,1.0,0.0,0.0,19.9555,12.8,40.0
